"Ver_Seg","Status","LDate","Litho","Rec_Price","NumCores","NumThreads","ProcBaseMem","MaxTurboFreq","TDP","MaxMemSize","MaxMemBW","GraphicBaseFreq","GraphicMaxDFreq","MaxNumPCIExpressLanes","T"
1,3,"Q3'14",22,138,2,4,3200,NA,35,32,25.6,200,1150,16,66.4
1,4,"Q2'14",22,142.5,2,4,3700,NA,54,32,25.6,350,1150,16,72
1,4,"Q2'14",22,138,2,4,3100,NA,35,32,25.6,200,1150,16,66.4
1,3,"Q2'14",22,142.5,2,4,3600,NA,54,32,25.6,350,1150,16,72
1,3,"Q3'13",22,153,2,4,3600,NA,54,32,25.6,350,1150,16,66.8
2,4,"Q3'13",22,122,2,4,2400,NA,35,32,25.6,350,1000,16,72
2,4,"Q2'14",22,138,2,4,2600,NA,35,32,25.6,350,1000,16,72
1,3,"Q3'13",22,138,2,4,3000,NA,35,32,25.6,200,1150,16,66.4
3,2,"Q3'08",45,247,2,NA,1800,NA,17,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,247,2,NA,1860,NA,17,NA,NA,NA,NA,NA,105
3,2,"Q1'09",45,NA,2,NA,2130,NA,17,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,NA,2,NA,1600,NA,17,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,NA,2,NA,2000,NA,25,NA,NA,NA,NA,NA,NA
3,2,"Q4'08",45,NA,2,NA,2000,NA,25,NA,NA,NA,NA,NA,NA
3,2,"Q1'09",45,NA,2,NA,2130,NA,25,NA,NA,NA,NA,NA,90
3,2,"Q3'09",45,NA,2,NA,2260,NA,25,NA,NA,NA,NA,NA,90
3,2,"Q3'09",45,NA,2,NA,2260,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,205,2,NA,2260,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,211,2,NA,2400,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q4'08",45,NA,2,NA,2530,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q2'09",45,253,2,NA,2660,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,364,2,NA,2530,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q4'08",45,NA,2,NA,2660,NA,25,NA,NA,NA,NA,NA,105
3,2,"Q2'09",45,NA,2,NA,2800,NA,28,NA,NA,NA,NA,NA,105
3,2,NA,65,NA,2,NA,1830,NA,15,NA,NA,NA,NA,NA,100
3,2,NA,65,NA,2,NA,1500,NA,15,NA,NA,NA,NA,NA,100
3,2,"Q1'06",65,NA,2,NA,1660,NA,15,NA,NA,NA,NA,NA,100
3,2,"Q1'07",65,NA,2,NA,1330,NA,17,NA,NA,NA,NA,NA,100
3,2,"Q2'07",65,NA,2,NA,1400,NA,17,NA,NA,NA,NA,NA,100
3,2,"Q3'06",65,NA,2,NA,1500,NA,17,NA,NA,NA,NA,NA,100
3,2,"Q3'06",65,NA,2,NA,1600,NA,17,NA,NA,NA,NA,NA,100
3,2,"Q3'07",65,NA,2,NA,1800,NA,17,NA,NA,NA,NA,NA,100
1,2,"Q3'06",65,NA,2,NA,1800,NA,65,NA,NA,NA,NA,NA,61.4
1,4,"Q3'13",22,142.5,2,4,3500,NA,54,32,25.6,350,1150,16,66.8
1,2,"Q2'07",65,NA,2,NA,2000,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q3'07",65,NA,2,NA,2200,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q4'07",65,NA,2,NA,2400,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q1'08",65,NA,2,NA,2600,NA,65,NA,NA,NA,NA,NA,73.3
1,2,"Q3'06",65,NA,2,NA,1860,NA,65,NA,NA,NA,NA,NA,61.4
1,2,"Q3'06",65,NA,2,NA,2130,NA,65,NA,NA,NA,NA,NA,61.4
1,2,"Q2'07",65,NA,2,NA,1860,NA,65,NA,NA,NA,NA,NA,60.1
1,2,"Q2'07",65,NA,2,NA,2130,NA,65,NA,NA,NA,NA,NA,60.1
1,2,"Q3'07",65,NA,2,NA,2330,NA,65,NA,NA,NA,NA,NA,72
1,2,"Q3'06",65,NA,2,NA,2400,NA,65,NA,NA,NA,NA,NA,60.1
1,2,"Q3'06",65,NA,2,NA,2660,NA,65,NA,NA,NA,NA,NA,60.1
1,2,"Q3'07",65,NA,2,NA,2660,NA,65,NA,NA,NA,NA,NA,72
1,2,"Q3'07",65,NA,2,NA,3000,NA,65,NA,NA,NA,NA,NA,72
1,2,"Q2'08",45,NA,2,NA,2530,NA,65,NA,NA,NA,NA,NA,74.1
1,2,"Q3'08",45,117,2,NA,2660,NA,65,NA,NA,NA,NA,NA,74.1
1,2,"Q1'08",45,117.5,2,NA,2800,NA,65,NA,NA,NA,NA,NA,74.1
1,2,"Q1'09",45,125,2,NA,2930,NA,65,NA,NA,NA,NA,NA,74.1
1,2,"Q2'09",45,147,2,NA,3060,NA,65,NA,NA,NA,NA,NA,74.1
1,2,"Q1'08",45,NA,2,NA,2660,NA,65,NA,NA,NA,NA,NA,72.4
1,2,"Q2'08",45,NA,2,NA,2830,NA,65,NA,NA,NA,NA,NA,72.4
1,2,"Q1'08",45,164,2,NA,3000,NA,65,NA,NA,NA,NA,NA,72.4
1,2,"Q1'08",45,200,2,NA,3160,NA,65,NA,NA,NA,NA,NA,72.4
1,2,"Q3'08",45,285,2,NA,3330,NA,65,NA,NA,NA,NA,NA,72.4
1,2,"Q1'07",65,NA,4,NA,2400,NA,105,NA,NA,NA,NA,NA,71
1,2,"Q3'07",65,NA,4,NA,2660,NA,105,NA,NA,NA,NA,NA,62.2
1,2,"Q3'08",45,179,4,NA,2330,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q1'09",45,232,4,NA,2330,NA,65,NA,NA,NA,NA,NA,76.3
1,2,"Q4'08",45,179,4,NA,2500,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q2'09",45,179,4,NA,2660,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q2'09",45,232,4,NA,2660,NA,65,NA,NA,NA,NA,NA,76.3
3,2,"Q1'09",45,364,4,NA,2000,NA,45,NA,NA,NA,NA,NA,100
3,2,"Q3'08",45,NA,4,NA,2260,NA,45,NA,NA,NA,NA,NA,100
1,2,"Q1'08",45,200,4,NA,2500,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q3'08",45,190,4,NA,2660,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q1'09",45,254,4,NA,2660,NA,65,NA,NA,NA,NA,NA,76.3
1,2,"Q1'08",45,NA,4,NA,2660,NA,95,NA,NA,NA,NA,NA,71.4
1,2,NA,45,NA,4,NA,2830,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q3'09",45,234,4,NA,2830,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q3'09",45,NA,4,NA,2830,NA,65,NA,NA,NA,NA,NA,76.3
1,2,"Q1'08",45,287,4,NA,2830,NA,95,NA,NA,NA,NA,NA,71.4
1,2,"Q1'09",45,340,4,NA,2830,NA,65,NA,NA,NA,NA,NA,76.3
1,2,"Q3'08",45,339,4,NA,3000,NA,95,NA,NA,NA,NA,NA,71.4
3,2,"Q1'10",32,138,2,4,2130,NA,35,8.79,17.1,500,667,16,105
3,2,"Q1'10",32,177,2,4,2130,NA,35,8,17.1,500,667,16,105
3,2,"Q2'10",32,NA,2,4,1200,NA,18,8,12.8,166,500,16,105
3,2,"Q1'10",32,NA,2,4,2260,NA,35,8,17.1,500,667,16,105
3,2,"Q3'10",32,NA,2,4,2400,NA,35,8,17.1,500,667,16,105
3,2,"Q3'10",32,NA,2,4,2530,NA,35,8,17.1,500,667,16,105
3,2,"Q4'10",32,NA,2,4,1330,NA,18,8,12.8,166,500,16,105
1,2,"Q1'10",32,117,2,4,2930,NA,73,16.38,21,733,NA,16,72.6
1,2,"Q1'10",32,113,2,4,3060,NA,73,16.38,21,733,NA,16,72.6
1,2,"Q2'10",32,117,2,4,3200,NA,73,16.38,21,733,NA,16,72.6
3,2,"Q1'10",32,NA,2,4,2260,"2.53",35,8,17.1,500,766,16,105
3,2,"Q2'10",32,NA,2,4,1200,"1.73",18,8,12.8,166,500,16,105
3,2,"Q2'10",32,NA,2,4,2400,"2.66",35,8,17.1,500,766,16,105
3,2,"Q3'10",32,NA,2,4,2530,"2.8",35,8,17.1,500,766,16,105
3,2,"Q4'10",32,NA,2,4,1330,"1.86",18,8,12.8,166,500,16,105
2,4,"Q1'10",32,210,2,4,2400,"2.93",35,8.79,17.1,500,766,1,105
3,2,"Q1'10",32,218.5,2,4,2400,"2.93",35,8.3,17.1,500,766,16,105
3,2,"Q1'10",32,NA,2,4,1070,"1.87",18,8,12.8,166,500,16,105
3,2,"Q1'10",32,269,2,4,2530,"3.07",35,8,17.1,500,766,16,105
3,2,"Q2'10",32,NA,2,4,1200,"2",18,8,12.8,166,500,16,105
3,2,"Q3'10",32,NA,2,4,2660,"3.2",35,8,17.1,500,766,16,105
3,2,"Q3'10",32,NA,2,4,1330,"2.13",18,8,12.8,166,500,16,105
3,2,"Q3'10",32,NA,2,4,2660,"3.33",35,8,17.1,500,766,16,105
1,2,"Q1'10",32,177,2,4,3200,"3.46",73,16.38,21,733,NA,16,72.6
1,2,"Q2'10",32,177,2,4,3200,"3.46",73,16.38,21,733,NA,16,72.6
1,2,"Q1'10",32,185,2,4,3330,"3.6",73,16.38,21,733,NA,16,72.6
1,2,"Q1'10",32,177,2,4,3330,"3.6",87,16.38,21,900,NA,16,69.8
1,2,"Q1'10",32,305,2,4,3460,"3.73",73,16.6,21,733,NA,16,72.6
1,2,"Q3'09",45,203,4,4,2660,"3.2",95,16,21,NA,NA,16,72.7
1,2,"Q1'10",45,279,4,4,2400,"3.2",82,16,21,NA,NA,16,76.7
1,2,"Q3'10",45,213,4,4,2800,"3.33",95,16,21,NA,NA,16,72.7
2,4,"Q1'10",32,247,2,4,2000,"2.8",25,8.79,17.1,266,566,1,105
3,2,"Q1'10",32,NA,2,4,2000,"2.8",25,8,17.1,266,566,16,105
3,2,"Q1'10",32,250,2,4,2660,"3.33",35,8,17.1,500,766,16,105
2,4,"Q1'10",32,248,2,4,1060,"2.13",18,8.79,12.8,166,500,1,105
3,2,"Q1'10",32,NA,2,4,1060,"2.13",18,8,12.8,166,500,16,105
3,2,"Q1'10",32,NA,2,4,2130,"2.93",25,8,17.1,266,566,16,105
3,2,"Q3'10",32,NA,2,4,2800,"3.46",35,8,17.1,500,766,16,105
3,2,"Q1'10",32,NA,2,4,1200,"2.27",18,8,12.8,166,500,16,105
3,2,"Q3'10",32,NA,2,4,2260,"3.06",25,8,17.1,266,566,16,105
3,2,"Q1'10",32,248,2,4,1330,"2.4",18,8.79,12.8,166,500,16,105
3,2,"Q2'10",32,NA,2,4,1330,"2.4",18,8,12.8,166,500,16,105
3,2,"Q3'10",32,NA,2,4,1460,"2.53",18,8,12.8,166,500,16,105
3,2,"Q3'10",45,380,4,8,1730,"2.93",45,8,21,NA,NA,16,100
3,2,"Q3'10",45,570,4,8,1860,"3.2",45,8,21,NA,NA,16,100
1,2,"Q1'10",45,362,4,8,2530,"3.46",82,16,21,NA,NA,16,NA
1,2,"Q3'09",45,305,4,8,2930,"3.6",95,16,21,NA,NA,16,72.7
1,2,"Q2'10",45,NA,4,8,2660,"3.6",82,16,21,NA,NA,16,NA
1,2,"Q2'10",45,353,4,8,2930,"3.6",95,16,21,NA,NA,16,72.7
1,2,"Q2'10",45,NA,4,8,3060,"3.73",95,16,21,NA,NA,16,72.7
1,2,"Q1'10",45,305,4,8,2800,"3.06",130,24,25.6,NA,NA,NA,67.9
1,2,"Q4'08",45,555,4,8,2930,"3.2",130,24,25.6,NA,NA,NA,67.9
1,2,"Q2'09",45,305,4,8,3060,"3.33",130,24,25.6,NA,NA,NA,67.9
1,2,"Q4'09",45,305,4,8,3200,"3.46",130,24,25.6,NA,NA,NA,67.9
1,2,"Q3'10",32,594,6,12,3200,"3.46",130,24,25.6,NA,NA,NA,67.9
1,2,"Q2'11",32,594,6,12,3330,"3.6",130,24,NA,NA,NA,NA,68.8
1,2,"Q3'10",32,117,2,4,3330,NA,73,16.38,21,733,NA,16,72.6
3,2,"Q1'11",32,NA,2,4,2660,"2.93",35,8,17.1,500,766,16,105
3,2,"Q1'11",32,NA,2,4,2660,NA,35,8,17.1,500,667,16,105
1,2,"Q2'10",32,305,2,4,3600,"3.86",73,16.6,21,733,NA,16,72.6
3,2,"Q1'10",32,232,2,4,2530,"3.2",35,8.79,17.1,500,766,16,105
3,2,"Q3'09",45,380,4,8,1600,"2.8",45,8,21,NA,NA,16,100
3,2,"Q3'09",45,NA,4,8,1730,"3.06",45,8,21,NA,NA,16,100
1,2,"Q3'09",45,281,4,8,2800,"3.46",95,16,21,NA,NA,16,72.7
1,2,"Q4'08",45,305,4,8,2660,"2.93",130,24,25.6,NA,NA,NA,67.9
1,3,"Q1'11",32,120,2,4,3100,NA,65,32,21,850,1100,16,69.1
1,3,"Q1'11",32,132,2,4,2500,NA,35,32,21,650,1100,16,65
1,3,"Q2'11",32,134,2,4,3100,NA,65,32,21,850,1100,16,69.1
1,3,"Q2'11",32,NA,2,4,3100,NA,65,32,21,850,1100,16,69.1
2,4,"Q2'12",NA,293,2,4,2000,NA,25,32,21.3,NA,NA,16,100
1,4,"Q1'11",32,115,2,4,3300,NA,65,32,21,850,1100,16,69.1
1,3,"Q3'11",32,121,2,4,2600,NA,35,32,21,650,1100,16,65
1,3,"Q3'11",32,139,2,4,3300,NA,65,32,21,850,1100,16,69.1
1,3,"Q3'11",32,117,2,4,3400,NA,65,32,21,850,1100,16,69.1
3,4,"Q1'11",32,NA,2,4,2100,NA,35,16,21.3,650,1100,16,100
2,4,"Q1'11",32,187,2,4,2100,NA,35,16.6,21.3,650,1050,16,100
3,4,"Q2'11",32,NA,2,4,2100,NA,35,16,21.3,650,1100,16,85
3,4,"Q3'12",32,NA,2,4,2200,NA,35,16,21.3,650,1100,16,100
3,4,"Q2'11",32,NA,2,4,2200,NA,35,16,21.3,650,1100,16,100
3,4,"Q2'11",32,187,2,4,2200,NA,35,16.6,21.3,650,1050,16,100
2,4,"Q2'11",32,209,2,4,1300,NA,17,16.6,21.3,350,800,16,100
3,4,"Q1'13",32,NA,2,4,2300,NA,35,16,21.3,650,1150,16,100
3,4,"Q4'11",32,NA,2,4,2300,NA,35,16,21.3,650,1150,16,100
3,4,"Q2'11",32,NA,2,4,1300,NA,17,16,21.3,350,950,16,100
3,4,"Q3'12",32,NA,2,4,1400,NA,17,16,NA,350,1000,16,100
3,4,"Q4'11",32,250,2,4,1400,NA,17,16,NA,350,1000,16,100
3,4,"Q1'12",32,NA,2,4,2400,NA,35,16,21.3,650,1150,16,100
3,4,"Q1'13",32,NA,2,4,1500,NA,17,16,NA,350,1000,16,100
3,4,"Q2'12",32,NA,2,4,1500,NA,17,16,NA,350,1000,16,100
1,3,"Q1'11",32,187,4,4,2800,"3.1",95,32,21,850,1100,16,72.6
1,3,"Q2'11",32,NA,4,4,2900,"3.2",95,32,21,850,1100,16,72.6
1,3,"Q3'11",32,177,4,4,3000,"3.3",95,32,21,850,1100,16,72.6
1,3,"Q1'12",32,187,4,4,3100,"3.4",95,32,21,NA,NA,16,72.6
1,3,"Q1'11",32,NA,2,4,2700,"3.5",35,32,21,650,1100,16,65
1,4,"Q1'11",32,174,4,4,3100,"3.4",95,32,21,850,1100,16,72.6
1,3,"Q1'11",32,NA,4,4,2500,"3.3",65,32,21,850,1100,16,69.1
1,3,"Q2'11",32,NA,4,4,2500,"3.3",65,32,21,850,1100,16,69.1
3,4,"Q1'11",32,NA,2,4,2300,"2.9",35,16,21.3,650,1200,16,100
3,4,"Q4'11",32,NA,2,4,2400,"3",35,16,21.3,650,1200,16,100
3,4,"Q1'12",32,NA,2,4,2500,"3.1",35,16,21.3,650,1300,16,100
3,4,"Q4'11",32,NA,2,4,2400,"3",35,16,21.3,650,1300,16,100
1,3,"Q1'12",32,205,4,4,3200,"3.5",95,32,21,NA,NA,16,72.6
3,4,"Q2'11",32,NA,2,4,1600,"2.3",17,8.01,21.3,350,1150,16,100
1,3,"Q1'11",32,NA,4,4,3300,"3.7",95,32,21,850,1100,16,72.6
1,3,"Q1'11",32,NA,4,4,2700,"3.7",65,32,21,850,1100,16,69.1
1,3,"Q1'11",32,NA,4,4,2300,"3.3",45,32,21,650,1250,16,69.8
3,4,"Q1'11",32,236,2,4,2500,"3.1",35,16.6,21.3,650,1100,16,100
2,4,"Q1'11",32,250,2,4,2500,"3.1",35,16.6,21.3,650,1100,16,100
3,4,"Q1'11",32,NA,2,4,2500,"3.2",35,16,21.3,650,1300,16,100
3,4,"Q1'11",32,269,2,4,2600,"3.3",35,16,21.3,650,1300,16,100
3,4,"Q1'11",32,NA,2,4,1400,"2.3",17,8.01,21.3,350,900,16,100
1,3,"Q1'12",32,235,4,4,3400,"3.8",95,32,21,NA,NA,16,72.6
1,4,"Q1'11",32,261,4,8,3400,"3.8",95,32,21,850,1350,16,72.6
3,4,"Q2'11",32,NA,2,4,1700,"2.7",17,8.01,21.3,350,1200,16,100
1,3,"Q1'11",32,NA,4,8,3400,"3.8",95,32,21,850,1350,16,72.6
1,3,"Q1'11",32,NA,4,8,2800,"3.8",65,32,21,850,1350,16,69.1
2,4,"Q1'11",32,280,2,4,1500,"2.4",17,16.6,NA,350,850,16,100
3,4,"Q1'11",32,NA,2,4,1500,"2.6",17,8.01,21.3,350,950,16,100
3,4,"Q1'11",32,NA,2,4,2700,"3.4",35,16,21.3,650,1300,16,100
3,4,"Q1'11",32,NA,4,8,2000,"2.9",45,16,21.3,650,1100,16,100
3,4,"Q1'11",32,NA,2,4,2100,"3",25,8.01,21.3,500,1100,16,100
3,4,"Q1'11",32,NA,4,8,2000,"2.9",45,16,21.3,650,1200,16,100
3,4,"Q2'11",32,NA,2,4,1700,"2.8",17,8.01,21.3,350,1200,16,100
3,4,"Q4'11",32,NA,2,4,2800,"3.5",35,16,21.3,650,1300,16,100
3,4,"Q1'11",32,NA,2,4,2300,"3.2",25,8.01,21.3,500,1100,16,100
2,4,"Q1'11",32,306,2,4,2200,"2.9",25,16.6,NA,650,1000,16,100
3,4,"Q1'11",32,NA,2,4,1600,"2.7",17,8.01,21.3,350,1000,16,100
3,4,"Q4'11",32,NA,4,8,2200,"3.1",45,16,21.3,650,1200,16,100
3,4,"Q4'11",32,NA,4,8,2200,"3.1",45,32,21.3,650,1100,16,100
3,4,"Q2'11",32,NA,2,4,1800,"2.9",17,8.01,21.3,350,1200,16,100
1,3,"Q4'11",32,NA,4,8,3500,"3.9",95,32,21,850,1350,16,72.6
2,4,"Q1'11",32,295,4,8,2100,"3",45,16.6,NA,650,1200,16,100
3,4,"Q1'11",32,295,4,8,2100,"3",45,16.6,NA,650,1200,20,100
3,4,"Q1'11",32,NA,4,8,2200,"3.3",45,32,25.6,650,1300,16,100
3,4,"Q4'11",32,378,4,8,2400,"3.5",45,32,25.6,650,1300,16,100
3,4,"Q4'11",32,568,4,8,2500,"3.6",45,32,25.6,650,1300,16,100
3,4,"Q1'11",32,570,4,8,2300,"3.4",45,32,25.6,650,1300,16,100
3,4,"Q2'12",22,225,2,4,2400,NA,35,32,25.6,650,1000,1,105
2,4,"Q3'13",22,293,2,4,2500,NA,25,32,21.3,NA,NA,20,100
3,4,"Q3'12",22,225,2,4,2500,NA,35,32,25.6,650,1100,1,105
2,4,"Q3'12",22,199,2,4,2400,NA,35,16,25.6,650,900,1,105
3,4,"Q1'13",22,NA,2,4,2600,NA,35,32,25.6,650,1100,1,105
1,3,"Q1'13",22,117,2,4,3200,NA,55,32,25.6,650,1050,NA,65.3
3,4,"Q2'12",22,225,2,4,1800,NA,17,32,25.6,350,1050,1,105
2,4,"Q3'12",22,221,2,4,1600,NA,17,16,25.6,350,900,1,105
1,4,"Q3'12",22,114.5,2,4,3300,NA,55,32,25.6,650,1050,NA,65.3
1,4,"Q3'12",22,117,2,4,2800,NA,35,32,25.6,650,1050,NA,65
1,3,"Q3'12",22,134,2,4,3300,NA,55,32,25.6,650,1050,NA,65.3
3,4,"Q1'13",22,225,2,4,1900,NA,17,32,25.6,350,1100,1,105
1,4,"Q3'12",22,117,2,4,3400,NA,55,32,25.6,650,1050,NA,65.3
3,4,"Q1'13",22,NA,2,4,1400,NA,13,32,25.6,350,850,NA,105
1,3,"Q2'13",22,139,2,4,3400,NA,55,32,25.6,650,1050,NA,65.3
1,4,"Q3'12",22,117,2,4,2900,NA,35,32,25.6,650,1050,NA,65
1,4,"Q2'13",22,117,2,4,3500,NA,55,32,25.6,650,1050,NA,65.3
3,4,"Q2'12",22,225,2,4,2500,"3.1",35,32,25.6,650,1100,1,105
1,4,"Q2'13",22,117,2,4,3000,NA,35,32,25.6,650,1050,NA,65
3,4,"Q1'13",22,NA,2,4,2600,"3.2",35,32,25.6,650,1100,1,105
3,4,"Q1'13",22,225,2,4,2600,"3.2",35,32,25.6,650,1100,1,105
3,4,"Q2'12",22,225,2,4,1700,"2.6",17,32,25.6,350,1050,1,105
3,4,"Q2'12",22,226,2,4,2600,"3.3",35,32,25.6,650,1200,1,105
1,3,"Q3'12",22,184.5,4,4,3000,"3.2",77,32,25.6,650,1050,NA,67.4
1,3,"Q3'12",22,182,4,4,2700,"3.2",65,32,25.6,650,1050,NA,69.1
3,4,"Q1'13",22,225,2,4,1800,"2.7",17,32,25.6,350,1100,1,105
3,4,"Q1'13",22,NA,2,4,1500,"2",13,32,25.6,350,850,NA,105
1,3,"Q3'13",22,184.5,4,4,3100,"3.3",77,32,25.6,650,1050,NA,67.4
1,3,"Q3'13",22,184.5,4,4,2800,"3.3",65,32,25.6,650,1050,NA,69.1
3,4,"Q1'13",22,226,2,4,2700,"3.4",35,32,25.6,650,1250,1,105
1,3,"Q3'12",22,177,4,4,3100,"3.3",69,32.23,25.6,NA,NA,NA,67.4
3,4,"Q2'12",22,267.5,2,4,2800,"3.5",35,32,25.6,650,1200,1,105
3,4,"Q2'12",22,225,2,4,1800,"2.8",17,32,25.6,350,1150,1,105
3,4,"Q1'13",22,267.5,2,4,2900,"3.6",35,32,25.6,650,1250,1,105
3,4,"Q1'13",22,NA,2,4,1900,"2.9",17,32,25.6,650,1200,1,105
3,4,"Q1'13",22,NA,2,4,1500,"2.3",13,32,25.6,350,850,NA,105
1,3,"Q2'12",22,195,4,4,3100,"3.5",77,32,25.6,650,1100,NA,67.4
1,3,"Q2'12",22,189.5,4,4,2800,"3.5",65,32,25.6,650,1100,NA,69.1
1,4,"Q2'12",22,189.5,4,4,3200,"3.6",77,32,25.6,650,1100,NA,67.4
1,3,"Q2'12",22,NA,4,4,2900,"3.6",65,32,25.6,650,1100,NA,69.1
1,3,"Q2'12",22,184,2,4,2900,"3.6",35,32,25.6,650,1100,NA,65
1,3,"Q2'12",22,201,4,4,2900,"3.6",65,32,25.6,650,1100,NA,69.1
1,3,"Q2'12",22,209,4,4,3300,"3.7",77,32,25.6,650,1150,NA,67.4
1,4,"Q2'12",22,197,4,4,3000,"3.7",65,32,25.6,650,1150,NA,69.1
1,3,"Q2'12",22,213,4,4,3400,"3.8",77,32,25.6,650,1150,NA,67.4
1,3,"Q2'12",22,230,4,4,3400,"3.8",77,32,25.6,650,1150,NA,67.4
1,3,"Q2'12",22,205,4,4,2300,"3.3",45,32,25.6,650,1150,NA,69.8
1,3,"Q2'12",22,205,4,4,3100,"3.8",65,32,25.6,650,1150,NA,69.1
2,4,"Q2'12",22,235,2,4,2700,"3.3",35,16,25.6,650,950,1,105
3,4,"Q2'12",22,NA,2,4,1900,"3",17,32,25.6,350,1150,16,105
3,4,"Q2'12",22,346,2,4,2900,"3.6",35,32,25.6,650,1250,16,105
2,4,"Q2'12",22,280,2,4,1700,"2.8",17,16,25.6,350,1000,16,105
3,4,"Q1'13",22,346,2,4,2000,"3.1",17,32,25.6,350,1200,16,105
3,4,"Q1'13",22,346,2,4,3000,"3.7",35,32,25.6,650,1300,16,105
2,4,"Q2'12",22,306,2,4,2500,"3.2",25,16,25.6,550,1000,16,105
2,4,"Q2'12",22,335,4,8,2300,"3.3",45,32.23,25.6,650,1000,16,105
3,4,"Q2'12",22,378,4,8,2300,"3.3",45,32,25.6,650,1100,16,105
3,4,"Q2'12",22,378,4,8,2100,"3.1",35,32,25.6,650,1100,16,105
2,4,"Q2'12",22,363,4,8,2100,"3.1",35,16.11,25.6,650,1000,16,105
2,4,"Q2'12",22,335,4,8,2300,"3.3",45,16.11,25.6,650,1000,16,105
3,4,"Q2'12",22,378,4,8,2300,"3.3",45,32,25.6,650,1200,16,105
3,4,"Q3'12",22,378,4,8,2400,"3.4",45,32,25.6,650,1150,16,105
3,4,"Q3'12",22,378,4,8,2200,"3.2",35,32,25.6,650,1150,16,105
3,4,"Q3'12",22,NA,4,8,2200,"3.2",35,32,25.6,650,1150,16,105
3,4,"Q3'12",22,NA,4,8,2400,"3.4",45,32,25.6,650,1200,16,105
3,4,"Q2'12",22,346,2,4,2000,"3.2",17,32,25.6,350,1150,16,105
3,4,"Q1'13",22,346,2,4,2100,"3.3",17,32,25.6,350,1200,16,105
3,4,"Q1'13",22,NA,2,4,1500,"2.6",13,32,25.6,350,850,NA,105
3,4,"Q2'12",22,378,4,8,2600,"3.6",45,32,25.6,650,1250,16,105
1,3,"Q2'12",22,288.5,4,8,3400,"3.9",77,32,25.6,650,1150,NA,105
3,4,"Q3'12",22,379,4,8,2700,"3.7",45,32,25.6,650,1300,16,105
1,3,"Q2'12",22,337,4,8,3500,"3.9",77,32,25.6,650,1150,NA,67.4
1,3,"Q2'12",22,299.5,4,8,3100,"3.9",65,32,25.6,650,1150,NA,69.1
1,3,"Q2'12",22,294,4,8,2500,"3.7",45,32,25.6,650,1150,NA,69.8
3,4,"Q2'12",22,568,4,8,2700,"3.7",45,32,25.6,650,1250,16,105
3,4,"Q3'12",22,568,4,8,2800,"3.8",45,32,25.6,650,1300,16,105
1,2,"Q4'06",65,NA,4,NA,2660,NA,130,NA,NA,NA,NA,NA,64.5
1,2,"Q2'07",65,NA,4,NA,2930,NA,130,NA,NA,NA,NA,NA,64.5
1,2,"Q3'07",65,NA,4,NA,3000,NA,130,NA,NA,NA,NA,NA,64.5
3,2,"Q3'08",45,NA,4,NA,2530,NA,45,NA,NA,NA,NA,NA,100
1,2,"Q4'07",45,NA,4,NA,3000,NA,130,NA,NA,NA,NA,NA,64.5
1,2,"Q1'08",45,NA,4,NA,3200,NA,136,NA,NA,NA,NA,NA,55.5
1,2,"Q1'08",45,NA,4,NA,3200,NA,150,NA,NA,NA,NA,NA,63
1,2,"Q3'06",65,NA,2,NA,2930,NA,75,NA,NA,NA,NA,NA,60.4
3,2,"Q3'07",65,NA,2,NA,2600,NA,44,NA,NA,NA,NA,NA,100
3,2,"Q3'07",65,NA,2,NA,2800,NA,44,NA,NA,NA,NA,NA,100
3,2,"Q1'08",45,NA,2,NA,2800,NA,44,NA,NA,NA,NA,NA,105
3,2,"Q3'08",45,NA,2,NA,3060,NA,44,NA,NA,NA,NA,NA,105
3,2,"Q3'09",45,NA,4,8,2000,"3.2",55,8,21,NA,NA,16,100
3,2,"Q3'10",45,NA,4,8,2130,"3.33",55,8,21,NA,NA,16,100
1,2,"Q4'08",45,990,4,8,3200,"3.46",130,24,25.6,NA,NA,NA,67.9
1,2,"Q2'09",45,1059,4,8,3330,"3.6",130,24,25.6,NA,NA,NA,67.9
1,2,"Q1'10",32,1059,6,12,3330,"3.6",130,24,25.6,NA,NA,NA,67.9
1,2,"Q1'11",32,1059,6,12,3460,"3.73",130,24,25.6,NA,NA,NA,67.9
